OBJECTID_12,OBJECTID,latitude,longitude,property_type,room_type,accommodates,price,FID_1,OBJECTID_1,FID_1_1,OBJECTID_2,STATEFP10,COUNTYFP10,TRACTCE10,GEOID10,NAME10,NAMELSAD10,MTFCC10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,AREA_SQFT,AREA_ACRES,POP100_RE,HU100_RE,LOGPL94171,LOGSF1,LOGACS0610,LOGSF1C,SHAPE_Leng,Count_,Sum_Field1,Sum_Lat,Sum_Long,Sum_Aggrav,Sum_Aircra,Sum_Arson,Sum_Assemb,Sum_Auto_T,Sum_Auto_1,Sum_Ballis,Sum_Bomb_H,Sum_Commer,Sum_Crimin,Sum_Disord,Sum_Drug_V,Sum_Explos,Sum_Firear,Sum_HOME_I,Sum_Harass,Sum_Homici,Sum_Mansla,Sum_Offens,Sum_Reside,Sum_Robber,Sum_Search,Sum_Simple,Sum_Vandal,Sum_Warran,Shape_Le_1
3941,1541,42.382809999999999,-71.078649999999996,Condominium,Private room,1,75,162,163,165,846,25,025,040600,25025040600,406,Census Tract 406,G5020,1426899.000000000000000,420711.000000000000000,+42.3830719,-071.0699730,15428730.630000000819564,354.194900000000018,2444,1334,0175016,148006,0003888,0148006,10615.783072300000640,50,648040,2119.107221620000018,-3553.562456789999942,4,0,0,0,5,0,0,0,0,0,1,4,0,1,0,8,1,0,0,2,2,0,8,11,3,10615.783072300000640
3942,1592,42.383299999999998,-71.078419999999994,Apartment,Private room,2,54,162,163,165,846,25,025,040600,25025040600,406,Census Tract 406,G5020,1426899.000000000000000,420711.000000000000000,+42.3830719,-071.0699730,15428730.630000000819564,354.194900000000018,2444,1334,0175016,148006,0003888,0148006,10615.783072300000640,50,648040,2119.107221620000018,-3553.562456789999942,4,0,0,0,5,0,0,0,0,0,1,4,0,1,0,8,1,0,0,2,2,0,8,11,3,10615.783072300000640
3943,1609,42.382500000000000,-71.078509999999994,Apartment,Private room,4,104,162,163,165,846,25,025,040600,25025040600,406,Census Tract 406,G5020,1426899.000000000000000,420711.000000000000000,+42.3830719,-071.0699730,15428730.630000000819564,354.194900000000018,2444,1334,0175016,148006,0003888,0148006,10615.783072300000640,50,648040,2119.107221620000018,-3553.562456789999942,4,0,0,0,5,0,0,0,0,0,1,4,0,1,0,8,1,0,0,2,2,0,8,11,3,10615.783072300000640
3944,1623,42.382249999999999,-71.078639999999993,Apartment,Private room,2,55,162,163,165,846,25,025,040600,25025040600,406,Census Tract 406,G5020,1426899.000000000000000,420711.000000000000000,+42.3830719,-071.0699730,15428730.630000000819564,354.194900000000018,2444,1334,0175016,148006,0003888,0148006,10615.783072300000640,50,648040,2119.107221620000018,-3553.562456789999942,4,0,0,0,5,0,0,0,0,0,1,4,0,1,0,8,1,0,0,2,2,0,8,11,3,10615.783072300000640
3945,1629,42.383319999999998,-71.078159999999997,Apartment,Private room,2,56,162,163,165,846,25,025,040600,25025040600,406,Census Tract 406,G5020,1426899.000000000000000,420711.000000000000000,+42.3830719,-071.0699730,15428730.630000000819564,354.194900000000018,2444,1334,0175016,148006,0003888,0148006,10615.783072300000640,50,648040,2119.107221620000018,-3553.562456789999942,4,0,0,0,5,0,0,0,0,0,1,4,0,1,0,8,1,0,0,2,2,0,8,11,3,10615.783072300000640
3946,1694,42.381290000000000,-71.066270000000003,House,Entire home/apt,4,250,162,163,165,846,25,025,040600,25025040600,406,Census Tract 406,G5020,1426899.000000000000000,420711.000000000000000,+42.3830719,-071.0699730,15428730.630000000819564,354.194900000000018,2444,1334,0175016,148006,0003888,0148006,10615.783072300000640,50,648040,2119.107221620000018,-3553.562456789999942,4,0,0,0,5,0,0,0,0,0,1,4,0,1,0,8,1,0,0,2,2,0,8,11,3,10615.783072300000640
3947,1717,42.383569999999999,-71.076809999999995,Apartment,Entire home/apt,3,149,162,163,165,846,25,025,040600,25025040600,406,Census Tract 406,G5020,1426899.000000000000000,420711.000000000000000,+42.3830719,-071.0699730,15428730.630000000819564,354.194900000000018,2444,1334,0175016,148006,0003888,0148006,10615.783072300000640,50,648040,2119.107221620000018,-3553.562456789999942,4,0,0,0,5,0,0,0,0,0,1,4,0,1,0,8,1,0,0,2,2,0,8,11,3,10615.783072300000640
3948,1727,42.384880000000003,-71.077010000000001,House,Entire home/apt,13,599,162,163,165,846,25,025,040600,25025040600,406,Census Tract 406,G5020,1426899.000000000000000,420711.000000000000000,+42.3830719,-071.0699730,15428730.630000000819564,354.194900000000018,2444,1334,0175016,148006,0003888,0148006,10615.783072300000640,50,648040,2119.107221620000018,-3553.562456789999942,4,0,0,0,5,0,0,0,0,0,1,4,0,1,0,8,1,0,0,2,2,0,8,11,3,10615.783072300000640
3949,1733,42.382449999999999,-71.076700000000002,Apartment,Private room,1,54,162,163,165,846,25,025,040600,25025040600,406,Census Tract 406,G5020,1426899.000000000000000,420711.000000000000000,+42.3830719,-071.0699730,15428730.630000000819564,354.194900000000018,2444,1334,0175016,148006,0003888,0148006,10615.783072300000640,50,648040,2119.107221620000018,-3553.562456789999942,4,0,0,0,5,0,0,0,0,0,1,4,0,1,0,8,1,0,0,2,2,0,8,11,3,10615.783072300000640
3950,2010,42.383249999999997,-71.078350000000000,Guest suite,Entire home/apt,5,175,162,163,165,846,25,025,040600,25025040600,406,Census Tract 406,G5020,1426899.000000000000000,420711.000000000000000,+42.3830719,-071.0699730,15428730.630000000819564,354.194900000000018,2444,1334,0175016,148006,0003888,0148006,10615.783072300000640,50,648040,2119.107221620000018,-3553.562456789999942,4,0,0,0,5,0,0,0,0,0,1,4,0,1,0,8,1,0,0,2,2,0,8,11,3,10615.783072300000640
3951,2064,42.381760000000000,-71.068979999999996,Apartment,Entire home/apt,3,90,162,163,165,846,25,025,040600,25025040600,406,Census Tract 406,G5020,1426899.000000000000000,420711.000000000000000,+42.3830719,-071.0699730,15428730.630000000819564,354.194900000000018,2444,1334,0175016,148006,0003888,0148006,10615.783072300000640,50,648040,2119.107221620000018,-3553.562456789999942,4,0,0,0,5,0,0,0,0,0,1,4,0,1,0,8,1,0,0,2,2,0,8,11,3,10615.783072300000640
3952,2169,42.382240000000003,-71.078609999999998,Condominium,Private room,2,75,162,163,165,846,25,025,040600,25025040600,406,Census Tract 406,G5020,1426899.000000000000000,420711.000000000000000,+42.3830719,-071.0699730,15428730.630000000819564,354.194900000000018,2444,1334,0175016,148006,0003888,0148006,10615.783072300000640,50,648040,2119.107221620000018,-3553.562456789999942,4,0,0,0,5,0,0,0,0,0,1,4,0,1,0,8,1,0,0,2,2,0,8,11,3,10615.783072300000640
3953,2321,42.383830000000003,-71.067670000000007,Apartment,Entire home/apt,4,75,162,163,165,846,25,025,040600,25025040600,406,Census Tract 406,G5020,1426899.000000000000000,420711.000000000000000,+42.3830719,-071.0699730,15428730.630000000819564,354.194900000000018,2444,1334,0175016,148006,0003888,0148006,10615.783072300000640,50,648040,2119.107221620000018,-3553.562456789999942,4,0,0,0,5,0,0,0,0,0,1,4,0,1,0,8,1,0,0,2,2,0,8,11,3,10615.783072300000640
3954,2488,42.383859999999999,-71.079020000000000,Apartment,Private room,2,41,162,163,165,846,25,025,040600,25025040600,406,Census Tract 406,G5020,1426899.000000000000000,420711.000000000000000,+42.3830719,-071.0699730,15428730.630000000819564,354.194900000000018,2444,1334,0175016,148006,0003888,0148006,10615.783072300000640,50,648040,2119.107221620000018,-3553.562456789999942,4,0,0,0,5,0,0,0,0,0,1,4,0,1,0,8,1,0,0,2,2,0,8,11,3,10615.783072300000640
3955,2921,42.384030000000003,-71.071590000000000,House,Entire home/apt,4,195,162,163,165,846,25,025,040600,25025040600,406,Census Tract 406,G5020,1426899.000000000000000,420711.000000000000000,+42.3830719,-071.0699730,15428730.630000000819564,354.194900000000018,2444,1334,0175016,148006,0003888,0148006,10615.783072300000640,50,648040,2119.107221620000018,-3553.562456789999942,4,0,0,0,5,0,0,0,0,0,1,4,0,1,0,8,1,0,0,2,2,0,8,11,3,10615.783072300000640
3956,2988,42.379919999999998,-71.072100000000006,Apartment,Private room,5,102,162,163,165,846,25,025,040600,25025040600,406,Census Tract 406,G5020,1426899.000000000000000,420711.000000000000000,+42.3830719,-071.0699730,15428730.630000000819564,354.194900000000018,2444,1334,0175016,148006,0003888,0148006,10615.783072300000640,50,648040,2119.107221620000018,-3553.562456789999942,4,0,0,0,5,0,0,0,0,0,1,4,0,1,0,8,1,0,0,2,2,0,8,11,3,10615.783072300000640
3957,3394,42.382849999999998,-71.069100000000006,House,Private room,1,125,162,163,165,846,25,025,040600,25025040600,406,Census Tract 406,G5020,1426899.000000000000000,420711.000000000000000,+42.3830719,-071.0699730,15428730.630000000819564,354.194900000000018,2444,1334,0175016,148006,0003888,0148006,10615.783072300000640,50,648040,2119.107221620000018,-3553.562456789999942,4,0,0,0,5,0,0,0,0,0,1,4,0,1,0,8,1,0,0,2,2,0,8,11,3,10615.783072300000640
3958,3549,42.384230000000002,-71.070980000000006,Condominium,Entire home/apt,10,225,162,163,165,846,25,025,040600,25025040600,406,Census Tract 406,G5020,1426899.000000000000000,420711.000000000000000,+42.3830719,-071.0699730,15428730.630000000819564,354.194900000000018,2444,1334,0175016,148006,0003888,0148006,10615.783072300000640,50,648040,2119.107221620000018,-3553.562456789999942,4,0,0,0,5,0,0,0,0,0,1,4,0,1,0,8,1,0,0,2,2,0,8,11,3,10615.783072300000640
3959,3644,42.380929999999999,-71.071590000000000,Apartment,Private room,2,75,162,163,165,846,25,025,040600,25025040600,406,Census Tract 406,G5020,1426899.000000000000000,420711.000000000000000,+42.3830719,-071.0699730,15428730.630000000819564,354.194900000000018,2444,1334,0175016,148006,0003888,0148006,10615.783072300000640,50,648040,2119.107221620000018,-3553.562456789999942,4,0,0,0,5,0,0,0,0,0,1,4,0,1,0,8,1,0,0,2,2,0,8,11,3,10615.783072300000640
3960,3797,42.381419999999999,-71.065420000000003,Apartment,Entire home/apt,4,150,162,163,165,846,25,025,040600,25025040600,406,Census Tract 406,G5020,1426899.000000000000000,420711.000000000000000,+42.3830719,-071.0699730,15428730.630000000819564,354.194900000000018,2444,1334,0175016,148006,0003888,0148006,10615.783072300000640,50,648040,2119.107221620000018,-3553.562456789999942,4,0,0,0,5,0,0,0,0,0,1,4,0,1,0,8,1,0,0,2,2,0,8,11,3,10615.783072300000640
3961,4058,42.381900000000002,-71.067369999999997,Apartment,Entire home/apt,4,215,162,163,165,846,25,025,040600,25025040600,406,Census Tract 406,G5020,1426899.000000000000000,420711.000000000000000,+42.3830719,-071.0699730,15428730.630000000819564,354.194900000000018,2444,1334,0175016,148006,0003888,0148006,10615.783072300000640,50,648040,2119.107221620000018,-3553.562456789999942,4,0,0,0,5,0,0,0,0,0,1,4,0,1,0,8,1,0,0,2,2,0,8,11,3,10615.783072300000640
3962,4192,42.384410000000003,-71.077809999999999,Apartment,Entire home/apt,2,200,162,163,165,846,25,025,040600,25025040600,406,Census Tract 406,G5020,1426899.000000000000000,420711.000000000000000,+42.3830719,-071.0699730,15428730.630000000819564,354.194900000000018,2444,1334,0175016,148006,0003888,0148006,10615.783072300000640,50,648040,2119.107221620000018,-3553.562456789999942,4,0,0,0,5,0,0,0,0,0,1,4,0,1,0,8,1,0,0,2,2,0,8,11,3,10615.783072300000640
3963,4379,42.383080000000000,-71.073740000000001,Apartment,Entire home/apt,2,135,162,163,165,846,25,025,040600,25025040600,406,Census Tract 406,G5020,1426899.000000000000000,420711.000000000000000,+42.3830719,-071.0699730,15428730.630000000819564,354.194900000000018,2444,1334,0175016,148006,0003888,0148006,10615.783072300000640,50,648040,2119.107221620000018,-3553.562456789999942,4,0,0,0,5,0,0,0,0,0,1,4,0,1,0,8,1,0,0,2,2,0,8,11,3,10615.783072300000640
3964,578,42.352010000000000,-71.140469999999993,House,Private room,4,75,163,164,166,847,25,025,000602,25025000602,6.02,Census Tract 6.02,G5020,599777.000000000000000,0.000000000000000,+42.3492514,-071.1424570,6455495.769999999552965,148.197800000000001,3974,2035,0174882,147872,0003853,0147872,3684.026428279999891,187,2347888,7919.282850489999873,-13303.524159799999325,11,0,1,2,1,0,1,0,0,2,3,28,0,5,0,9,0,0,3,14,8,1,57,28,13,3684.026428310000028
3965,913,42.350470000000001,-71.141030000000001,Condominium,Private room,2,100,163,164,166,847,25,025,000602,25025000602,6.02,Census Tract 6.02,G5020,599777.000000000000000,0.000000000000000,+42.3492514,-071.1424570,6455495.769999999552965,148.197800000000001,3974,2035,0174882,147872,0003853,0147872,3684.026428279999891,187,2347888,7919.282850489999873,-13303.524159799999325,11,0,1,2,1,0,1,0,0,2,3,28,0,5,0,9,0,0,3,14,8,1,57,28,13,3684.026428310000028
3966,1033,42.347020000000001,-71.146479999999997,Apartment,Entire home/apt,2,95,163,164,166,847,25,025,000602,25025000602,6.02,Census Tract 6.02,G5020,599777.000000000000000,0.000000000000000,+42.3492514,-071.1424570,6455495.769999999552965,148.197800000000001,3974,2035,0174882,147872,0003853,0147872,3684.026428279999891,187,2347888,7919.282850489999873,-13303.524159799999325,11,0,1,2,1,0,1,0,0,2,3,28,0,5,0,9,0,0,3,14,8,1,57,28,13,3684.026428310000028
3967,1258,42.346829999999997,-71.146180000000001,Apartment,Private room,1,65,163,164,166,847,25,025,000602,25025000602,6.02,Census Tract 6.02,G5020,599777.000000000000000,0.000000000000000,+42.3492514,-071.1424570,6455495.769999999552965,148.197800000000001,3974,2035,0174882,147872,0003853,0147872,3684.026428279999891,187,2347888,7919.282850489999873,-13303.524159799999325,11,0,1,2,1,0,1,0,0,2,3,28,0,5,0,9,0,0,3,14,8,1,57,28,13,3684.026428310000028
3968,1318,42.348050000000001,-71.141499999999994,Apartment,Private room,2,50,163,164,166,847,25,025,000602,25025000602,6.02,Census Tract 6.02,G5020,599777.000000000000000,0.000000000000000,+42.3492514,-071.1424570,6455495.769999999552965,148.197800000000001,3974,2035,0174882,147872,0003853,0147872,3684.026428279999891,187,2347888,7919.282850489999873,-13303.524159799999325,11,0,1,2,1,0,1,0,0,2,3,28,0,5,0,9,0,0,3,14,8,1,57,28,13,3684.026428310000028
3969,1603,42.351770000000002,-71.141069999999999,House,Private room,2,41,163,164,166,847,25,025,000602,25025000602,6.02,Census Tract 6.02,G5020,599777.000000000000000,0.000000000000000,+42.3492514,-071.1424570,6455495.769999999552965,148.197800000000001,3974,2035,0174882,147872,0003853,0147872,3684.026428279999891,187,2347888,7919.282850489999873,-13303.524159799999325,11,0,1,2,1,0,1,0,0,2,3,28,0,5,0,9,0,0,3,14,8,1,57,28,13,3684.026428310000028
3970,1628,42.350859999999997,-71.139219999999995,Apartment,Private room,1,38,163,164,166,847,25,025,000602,25025000602,6.02,Census Tract 6.02,G5020,599777.000000000000000,0.000000000000000,+42.3492514,-071.1424570,6455495.769999999552965,148.197800000000001,3974,2035,0174882,147872,0003853,0147872,3684.026428279999891,187,2347888,7919.282850489999873,-13303.524159799999325,11,0,1,2,1,0,1,0,0,2,3,28,0,5,0,9,0,0,3,14,8,1,57,28,13,3684.026428310000028
3971,2050,42.347760000000001,-71.141069999999999,Apartment,Private room,2,55,163,164,166,847,25,025,000602,25025000602,6.02,Census Tract 6.02,G5020,599777.000000000000000,0.000000000000000,+42.3492514,-071.1424570,6455495.769999999552965,148.197800000000001,3974,2035,0174882,147872,0003853,0147872,3684.026428279999891,187,2347888,7919.282850489999873,-13303.524159799999325,11,0,1,2,1,0,1,0,0,2,3,28,0,5,0,9,0,0,3,14,8,1,57,28,13,3684.026428310000028
3972,2061,42.351540000000000,-71.141080000000002,Apartment,Entire home/apt,6,10,163,164,166,847,25,025,000602,25025000602,6.02,Census Tract 6.02,G5020,599777.000000000000000,0.000000000000000,+42.3492514,-071.1424570,6455495.769999999552965,148.197800000000001,3974,2035,0174882,147872,0003853,0147872,3684.026428279999891,187,2347888,7919.282850489999873,-13303.524159799999325,11,0,1,2,1,0,1,0,0,2,3,28,0,5,0,9,0,0,3,14,8,1,57,28,13,3684.026428310000028
3973,2252,42.350450000000002,-71.136629999999997,Apartment,Entire home/apt,11,114,163,164,166,847,25,025,000602,25025000602,6.02,Census Tract 6.02,G5020,599777.000000000000000,0.000000000000000,+42.3492514,-071.1424570,6455495.769999999552965,148.197800000000001,3974,2035,0174882,147872,0003853,0147872,3684.026428279999891,187,2347888,7919.282850489999873,-13303.524159799999325,11,0,1,2,1,0,1,0,0,2,3,28,0,5,0,9,0,0,3,14,8,1,57,28,13,3684.026428310000028
3974,2403,42.350610000000003,-71.136640000000000,Apartment,Private room,1,80,163,164,166,847,25,025,000602,25025000602,6.02,Census Tract 6.02,G5020,599777.000000000000000,0.000000000000000,+42.3492514,-071.1424570,6455495.769999999552965,148.197800000000001,3974,2035,0174882,147872,0003853,0147872,3684.026428279999891,187,2347888,7919.282850489999873,-13303.524159799999325,11,0,1,2,1,0,1,0,0,2,3,28,0,5,0,9,0,0,3,14,8,1,57,28,13,3684.026428310000028
3975,2489,42.352170000000001,-71.140659999999997,House,Private room,2,59,163,164,166,847,25,025,000602,25025000602,6.02,Census Tract 6.02,G5020,599777.000000000000000,0.000000000000000,+42.3492514,-071.1424570,6455495.769999999552965,148.197800000000001,3974,2035,0174882,147872,0003853,0147872,3684.026428279999891,187,2347888,7919.282850489999873,-13303.524159799999325,11,0,1,2,1,0,1,0,0,2,3,28,0,5,0,9,0,0,3,14,8,1,57,28,13,3684.026428310000028
3976,3073,42.344430000000003,-71.144099999999995,Apartment,Private room,4,90,163,164,166,847,25,025,000602,25025000602,6.02,Census Tract 6.02,G5020,599777.000000000000000,0.000000000000000,+42.3492514,-071.1424570,6455495.769999999552965,148.197800000000001,3974,2035,0174882,147872,0003853,0147872,3684.026428279999891,187,2347888,7919.282850489999873,-13303.524159799999325,11,0,1,2,1,0,1,0,0,2,3,28,0,5,0,9,0,0,3,14,8,1,57,28,13,3684.026428310000028
3977,3076,42.344810000000003,-71.144480000000001,Apartment,Private room,1,42,163,164,166,847,25,025,000602,25025000602,6.02,Census Tract 6.02,G5020,599777.000000000000000,0.000000000000000,+42.3492514,-071.1424570,6455495.769999999552965,148.197800000000001,3974,2035,0174882,147872,0003853,0147872,3684.026428279999891,187,2347888,7919.282850489999873,-13303.524159799999325,11,0,1,2,1,0,1,0,0,2,3,28,0,5,0,9,0,0,3,14,8,1,57,28,13,3684.026428310000028
3978,3101,42.353420000000000,-71.136480000000006,House,Private room,2,82,163,164,166,847,25,025,000602,25025000602,6.02,Census Tract 6.02,G5020,599777.000000000000000,0.000000000000000,+42.3492514,-071.1424570,6455495.769999999552965,148.197800000000001,3974,2035,0174882,147872,0003853,0147872,3684.026428279999891,187,2347888,7919.282850489999873,-13303.524159799999325,11,0,1,2,1,0,1,0,0,2,3,28,0,5,0,9,0,0,3,14,8,1,57,28,13,3684.026428310000028
3979,3102,42.351779999999998,-71.135880000000000,House,Private room,2,112,163,164,166,847,25,025,000602,25025000602,6.02,Census Tract 6.02,G5020,599777.000000000000000,0.000000000000000,+42.3492514,-071.1424570,6455495.769999999552965,148.197800000000001,3974,2035,0174882,147872,0003853,0147872,3684.026428279999891,187,2347888,7919.282850489999873,-13303.524159799999325,11,0,1,2,1,0,1,0,0,2,3,28,0,5,0,9,0,0,3,14,8,1,57,28,13,3684.026428310000028
3980,3105,42.352209999999999,-71.137420000000006,House,Private room,2,69,163,164,166,847,25,025,000602,25025000602,6.02,Census Tract 6.02,G5020,599777.000000000000000,0.000000000000000,+42.3492514,-071.1424570,6455495.769999999552965,148.197800000000001,3974,2035,0174882,147872,0003853,0147872,3684.026428279999891,187,2347888,7919.282850489999873,-13303.524159799999325,11,0,1,2,1,0,1,0,0,2,3,28,0,5,0,9,0,0,3,14,8,1,57,28,13,3684.026428310000028
3981,3448,42.349829999999997,-71.136830000000003,House,Private room,2,50,163,164,166,847,25,025,000602,25025000602,6.02,Census Tract 6.02,G5020,599777.000000000000000,0.000000000000000,+42.3492514,-071.1424570,6455495.769999999552965,148.197800000000001,3974,2035,0174882,147872,0003853,0147872,3684.026428279999891,187,2347888,7919.282850489999873,-13303.524159799999325,11,0,1,2,1,0,1,0,0,2,3,28,0,5,0,9,0,0,3,14,8,1,57,28,13,3684.026428310000028
3982,3470,42.351309999999998,-71.136489999999995,House,Private room,2,159,163,164,166,847,25,025,000602,25025000602,6.02,Census Tract 6.02,G5020,599777.000000000000000,0.000000000000000,+42.3492514,-071.1424570,6455495.769999999552965,148.197800000000001,3974,2035,0174882,147872,0003853,0147872,3684.026428279999891,187,2347888,7919.282850489999873,-13303.524159799999325,11,0,1,2,1,0,1,0,0,2,3,28,0,5,0,9,0,0,3,14,8,1,57,28,13,3684.026428310000028
3983,3685,42.351370000000003,-71.142060000000001,House,Private room,1,27,163,164,166,847,25,025,000602,25025000602,6.02,Census Tract 6.02,G5020,599777.000000000000000,0.000000000000000,+42.3492514,-071.1424570,6455495.769999999552965,148.197800000000001,3974,2035,0174882,147872,0003853,0147872,3684.026428279999891,187,2347888,7919.282850489999873,-13303.524159799999325,11,0,1,2,1,0,1,0,0,2,3,28,0,5,0,9,0,0,3,14,8,1,57,28,13,3684.026428310000028
3984,3912,42.350650000000002,-71.140500000000003,Apartment,Private room,2,60,163,164,166,847,25,025,000602,25025000602,6.02,Census Tract 6.02,G5020,599777.000000000000000,0.000000000000000,+42.3492514,-071.1424570,6455495.769999999552965,148.197800000000001,3974,2035,0174882,147872,0003853,0147872,3684.026428279999891,187,2347888,7919.282850489999873,-13303.524159799999325,11,0,1,2,1,0,1,0,0,2,3,28,0,5,0,9,0,0,3,14,8,1,57,28,13,3684.026428310000028
3985,3980,42.352080000000001,-71.140550000000005,Villa,Private room,2,130,163,164,166,847,25,025,000602,25025000602,6.02,Census Tract 6.02,G5020,599777.000000000000000,0.000000000000000,+42.3492514,-071.1424570,6455495.769999999552965,148.197800000000001,3974,2035,0174882,147872,0003853,0147872,3684.026428279999891,187,2347888,7919.282850489999873,-13303.524159799999325,11,0,1,2,1,0,1,0,0,2,3,28,0,5,0,9,0,0,3,14,8,1,57,28,13,3684.026428310000028
3986,4020,42.351990000000001,-71.138199999999998,Apartment,Entire home/apt,4,110,163,164,166,847,25,025,000602,25025000602,6.02,Census Tract 6.02,G5020,599777.000000000000000,0.000000000000000,+42.3492514,-071.1424570,6455495.769999999552965,148.197800000000001,3974,2035,0174882,147872,0003853,0147872,3684.026428279999891,187,2347888,7919.282850489999873,-13303.524159799999325,11,0,1,2,1,0,1,0,0,2,3,28,0,5,0,9,0,0,3,14,8,1,57,28,13,3684.026428310000028
3987,4025,42.353310000000000,-71.136679999999998,Apartment,Entire home/apt,4,285,163,164,166,847,25,025,000602,25025000602,6.02,Census Tract 6.02,G5020,599777.000000000000000,0.000000000000000,+42.3492514,-071.1424570,6455495.769999999552965,148.197800000000001,3974,2035,0174882,147872,0003853,0147872,3684.026428279999891,187,2347888,7919.282850489999873,-13303.524159799999325,11,0,1,2,1,0,1,0,0,2,3,28,0,5,0,9,0,0,3,14,8,1,57,28,13,3684.026428310000028
3988,4084,42.351700000000001,-71.141509999999997,Apartment,Entire home/apt,4,99,163,164,166,847,25,025,000602,25025000602,6.02,Census Tract 6.02,G5020,599777.000000000000000,0.000000000000000,+42.3492514,-071.1424570,6455495.769999999552965,148.197800000000001,3974,2035,0174882,147872,0003853,0147872,3684.026428279999891,187,2347888,7919.282850489999873,-13303.524159799999325,11,0,1,2,1,0,1,0,0,2,3,28,0,5,0,9,0,0,3,14,8,1,57,28,13,3684.026428310000028
