latitude,longitude,property_type,room_type,accommodates,price
42.3274,-71.09656,Apartment,Entire home/apt,4,139
42.366,-71.06393,Apartment,Entire home/apt,4,145
42.31451,-71.08396,Apartment,Private room,2,44
42.34275,-71.0762,Apartment,Entire home/apt,2,189
42.38195,-71.01438,House,Private room,4,100
42.31391,-71.09263,Apartment,Private room,1,36
42.3766,-71.03634,House,Private room,2,45
42.37658,-71.05917,Apartment,Entire home/apt,2,145
42.28007,-71.12506,House,Private room,1,54
42.3449,-71.1515,House,Private room,2,59
42.34383,-71.08805,Serviced apartment,Entire home/apt,3,205
42.34699,-71.08419,Serviced apartment,Entire home/apt,2,216
42.31869,-71.09679,House,Private room,1,70
42.30475,-71.07521,Townhouse,Private room,1,39
42.34944,-71.08348,Apartment,Entire home/apt,2,150
42.352,-71.05924,Apartment,Entire home/apt,4,88
42.3749,-71.03301,Apartment,Private room,1,60
42.35307,-71.06415,Apartment,Entire home/apt,4,285
42.33955,-71.1463,Apartment,Entire home/apt,2,89
42.3016,-71.11557,Apartment,Entire home/apt,2,84
42.36537,-71.05679,Apartment,Entire home/apt,3,250
42.33276,-71.03331,Apartment,Entire home/apt,6,349
42.35299,-71.13965,Townhouse,Private room,1,75
42.31885,-71.05731,House,Private room,5,90
42.35487,-71.13001,Apartment,Private room,1,26
42.35456,-71.14097,Townhouse,Private room,2,210
42.34006,-71.14529,Apartment,Entire home/apt,4,105
42.27681,-71.11983,House,Private room,1,59
42.33628,-71.07696,Apartment,Private room,2,180
42.33972,-71.04838,Apartment,Entire home/apt,2,221
42.33974,-71.04998,Apartment,Entire home/apt,2,229
42.27853,-71.13374,House,Private room,2,50
42.32839,-71.05553,Apartment,Entire home/apt,12,500
42.33949,-71.04978,Apartment,Entire home/apt,2,236
42.34786,-71.08861,Apartment,Entire home/apt,4,99
42.34174,-71.04815,Apartment,Entire home/apt,2,220
42.34174,-71.0481,Apartment,Entire home/apt,2,221
42.33971,-71.0496,Apartment,Entire home/apt,2,234
42.35262,-71.08096,Guest suite,Entire home/apt,6,200
42.34447,-71.06953,Condominium,Entire home/apt,2,249
42.31312,-71.09454,Apartment,Private room,1,36
42.28804,-71.06097,Apartment,Private room,2,59
42.27131,-71.0756,Apartment,Entire home/apt,6,117
42.27273,-71.07712,Apartment,Private room,2,51
42.31978,-71.10306,Condominium,Private room,2,90
42.35065,-71.08471,Apartment,Entire home/apt,4,250
42.34823,-71.0681,Apartment,Entire home/apt,2,600
42.27832,-71.12487,House,Entire home/apt,3,150
42.37654,-71.03772,House,Private room,2,45
42.34222,-71.07199,Apartment,Entire home/apt,3,149
42.37497,-71.03751,House,Private room,2,45
42.37586,-71.0372,House,Private room,2,49
42.36445,-71.05282,Apartment,Entire home/apt,2,116
42.35371,-71.07756,Apartment,Entire home/apt,2,144
42.29185,-71.05648,House,Private room,3,113
42.34828,-71.13983,Apartment,Private room,2,51
42.34601,-71.13771,Apartment,Private room,2,79
42.27934,-71.11475,Apartment,Private room,2,50
42.35132,-71.0619,Apartment,Entire home/apt,5,299
42.36488,-71.05498,Apartment,Entire home/apt,2,120
42.35702,-71.05518,Serviced apartment,Entire home/apt,8,353
42.34499,-71.07187,House,Private room,1,99
42.33537,-71.05536,Apartment,Shared room,2,49
42.34521,-71.10022,Apartment,Entire home/apt,3,249
42.35884,-71.053,Resort,Private room,4,350
42.31851,-71.08137,Townhouse,Shared room,1,26
42.36047,-71.13051,House,Private room,1,78
42.36445,-71.03234,Guest suite,Entire home/apt,2,150
42.3436,-71.10199,Apartment,Entire home/apt,3,249
42.34464,-71.10064,Serviced apartment,Entire home/apt,5,299
42.34486,-71.10022,Apartment,Entire home/apt,5,399
42.34924,-71.09116,Apartment,Entire home/apt,2,367
42.33986,-71.04876,Apartment,Entire home/apt,4,308
42.34939,-71.0894,Apartment,Entire home/apt,2,247
42.34028,-71.04864,Apartment,Entire home/apt,2,220
42.34012,-71.04973,Apartment,Entire home/apt,2,235
42.34329,-71.10045,Apartment,Entire home/apt,5,299
42.34524,-71.10156,Apartment,Entire home/apt,5,499
42.34352,-71.10215,Apartment,Entire home/apt,5,299
42.34319,-71.1024,Apartment,Entire home/apt,5,299
42.3561,-71.13699,Condominium,Entire home/apt,6,129
42.36016,-71.06909,Apartment,Entire home/apt,3,143
42.34445,-71.04281,Apartment,Entire home/apt,2,156
42.28562,-71.1351,House,Entire home/apt,5,225
42.3572,-71.07159,Apartment,Entire home/apt,2,143
42.34158,-71.0503,Apartment,Entire home/apt,2,230
42.33965,-71.04877,Apartment,Entire home/apt,2,243
42.33961,-71.04959,Apartment,Entire home/apt,4,307
42.29182,-71.06372,House,Private room,2,62
42.35155,-71.06305,Apartment,Entire home/apt,6,119
42.33026,-71.09962,Apartment,Private room,1,43
42.39051,-71.00331,House,Private room,1,50
42.38848,-71.00212,House,Private room,1,50
42.37698,-71.03353,Apartment,Entire home/apt,2,75
42.30489,-71.11393,Condominium,Private room,2,100
42.37584,-71.03496,Apartment,Entire home/apt,6,100
42.32152,-71.11744,Condominium,Private room,2,70
42.30755,-71.10389,Townhouse,Private room,2,65
42.33983,-71.04874,Apartment,Entire home/apt,4,304
42.31583,-71.10138,Apartment,Entire home/apt,8,180
42.35284,-71.12431,Apartment,Private room,2,90
42.32255,-71.09044,Condominium,Private room,2,95
42.33588,-71.03358,House,Entire home/apt,14,600
42.29808,-71.07996,Apartment,Private room,2,60
42.3416,-71.05046,Apartment,Entire home/apt,2,215
42.33208,-71.05523,Condominium,Entire home/apt,5,250
42.33062,-71.05723,Condominium,Entire home/apt,5,350
42.35964,-71.06971,Apartment,Entire home/apt,5,199
42.34576,-71.14128,Apartment,Entire home/apt,4,100
42.3409,-71.14669,Apartment,Entire home/apt,4,99
42.301,-71.16705,Apartment,Entire home/apt,4,127
42.34339,-71.10036,Apartment,Entire home/apt,5,299
42.36386,-71.0534,Apartment,Entire home/apt,5,149
42.33009,-71.09308,House,Private room,2,75
42.32145,-71.05582,Condominium,Entire home/apt,4,92
42.3517,-71.12511,Apartment,Entire home/apt,2,130
42.32942,-71.09462,House,Private room,2,75
42.30862,-71.10144,Apartment,Entire home/apt,3,159
42.32934,-71.09382,House,Private room,1,75
42.33017,-71.09332,House,Private room,2,75
42.27819,-71.13496,Apartment,Private room,3,55
42.31324,-71.10702,Apartment,Entire home/apt,8,173
42.30467,-71.10677,Apartment,Private room,1,50
42.38041,-71.03237,Apartment,Entire home/apt,2,125
42.3076,-71.10415,Townhouse,Entire home/apt,4,250
42.33151,-71.0563,Condominium,Entire home/apt,6,210
42.30585,-71.06425,House,Private room,3,55
42.30519,-71.0659,House,Private room,4,55
42.30732,-71.06576,Apartment,Private room,2,60
42.36002,-71.06457,Apartment,Entire home/apt,4,275
42.34606,-71.15246,Apartment,Private room,2,130
42.37398,-71.03306,Apartment,Entire home/apt,5,199
42.34694,-71.0613,House,Private room,2,85
42.32092,-71.11619,Guest suite,Entire home/apt,2,140
42.35479,-71.16845,Serviced apartment,Private room,2,55
42.35493,-71.16805,Serviced apartment,Private room,2,60
42.3531,-71.16722,Apartment,Private room,2,51
42.35307,-71.06329,Apartment,Entire home/apt,2,86
42.31632,-71.09562,Condominium,Private room,1,45
42.36518,-71.06846,Apartment,Entire home/apt,5,489
42.36582,-71.05989,Apartment,Entire home/apt,5,999
42.36638,-71.06027,Apartment,Entire home/apt,5,999
42.32947,-71.09341,House,Private room,2,75
42.33148,-71.09314,House,Private room,2,75
42.3795,-71.06841,Townhouse,Entire home/apt,8,400
42.36486,-71.06539,Apartment,Entire home/apt,5,999
42.36358,-71.06326,Apartment,Entire home/apt,5,999
42.36439,-71.06428,Apartment,Entire home/apt,5,999
42.33221,-71.10088,Apartment,Private room,2,130
42.32496,-71.07871,House,Entire home/apt,4,125
42.35761,-71.06385,Apartment,Entire home/apt,3,189
42.36251,-71.14247,Condominium,Private room,2,55
42.37378,-71.03215,Apartment,Entire home/apt,6,199
42.32588,-71.05822,Apartment,Private room,1,65
42.36211,-71.14497,Apartment,Private room,2,44
42.36186,-71.14455,Apartment,Private room,2,49
42.35086,-71.13223,Apartment,Private room,2,45
42.34628,-71.07392,Apartment,Entire home/apt,2,99
42.35988,-71.06523,Apartment,Private room,2,140
42.35343,-71.13337,Apartment,Private room,2,60
42.34791,-71.06087,House,Private room,4,100
42.31441,-71.1024,Apartment,Private room,2,65
42.33862,-71.02985,Townhouse,Entire home/apt,4,180
42.35278,-71.12461,Apartment,Entire home/apt,2,115
42.35899,-71.13291,Apartment,Private room,1,79
42.31708,-71.05833,House,Private room,3,70
42.3894,-71.0078,Apartment,Private room,3,49
42.36006,-71.06755,Apartment,Entire home/apt,6,99
42.38979,-71.00734,Apartment,Private room,3,75
42.39025,-71.00898,Apartment,Private room,3,75
42.31158,-71.0637,House,Private room,2,46
42.34876,-71.04418,Apartment,Entire home/apt,2,189
42.3495,-71.08486,Apartment,Entire home/apt,4,195
42.34907,-71.08478,Apartment,Entire home/apt,4,195
42.34901,-71.08554,Apartment,Entire home/apt,4,195
42.31549,-71.10151,Apartment,Private room,2,100
42.3498,-71.08535,Apartment,Entire home/apt,4,237
42.34372,-71.05729,Apartment,Entire home/apt,4,165
42.34836,-71.08564,Apartment,Entire home/apt,4,195
42.37487,-71.06052,Condominium,Entire home/apt,2,600
42.38025,-71.03973,Condominium,Entire home/apt,9,300
42.34223,-71.05716,Apartment,Entire home/apt,4,165
42.34166,-71.05619,Apartment,Entire home/apt,4,165
42.34299,-71.0776,Condominium,Entire home/apt,3,200
42.30323,-71.13293,House,Entire home/apt,8,450
42.31582,-71.06132,House,Private room,3,58
42.32409,-71.10639,House,Private room,2,95
42.31506,-71.05948,House,Private room,2,60
42.32296,-71.10563,House,Private room,2,95
42.32308,-71.10722,House,Private room,3,155
42.36054,-71.13252,House,Private room,1,68
42.32106,-71.11078,Apartment,Entire home/apt,5,175
42.34261,-71.14229,Apartment,Private room,1,30
42.34216,-71.05681,Apartment,Entire home/apt,6,250
42.32272,-71.05559,Apartment,Entire home/apt,12,630
42.29338,-71.06378,House,Private room,2,62
42.31749,-71.09332,Earth house,Shared room,1,75
42.38891,-71.00874,Apartment,Entire home/apt,10,249
42.30994,-71.06375,House,Private room,4,63
42.33802,-71.08109,Apartment,Entire home/apt,4,167
42.31309,-71.05531,Condominium,Private room,4,49
42.32991,-71.03235,Apartment,Entire home/apt,20,1170
42.32546,-71.08284,Apartment,Private room,1,49
42.30935,-71.06239,House,Private room,5,92
42.37556,-71.05021,Boat,Entire home/apt,6,308
42.36373,-71.05488,Apartment,Entire home/apt,6,285
42.35642,-71.05916,Condominium,Entire home/apt,3,189
42.34568,-71.08887,Apartment,Entire home/apt,5,250
42.33205,-71.03296,Apartment,Entire home/apt,16,1040
42.36491,-71.05904,Condominium,Entire home/apt,1,170
42.31459,-71.09253,Apartment,Private room,1,36
42.38991,-71.00155,Apartment,Private room,1,50
42.34837,-71.06264,House,Private room,2,85
42.31606,-71.10478,Apartment,Entire home/apt,6,130
42.27443,-71.14969,Apartment,Entire home/apt,2,79
42.33925,-71.06477,Apartment,Entire home/apt,5,156
42.34815,-71.06281,House,Private room,2,85
42.34675,-71.06378,House,Private room,2,95
42.36334,-71.057,Apartment,Entire home/apt,4,178
42.35146,-71.08855,Apartment,Private room,2,93
42.35354,-71.13824,Apartment,Private room,1,30
42.34655,-71.10287,Apartment,Private room,1,55
42.27942,-71.15946,House,Private room,1,55
42.28153,-71.13675,Apartment,Entire home/apt,3,86
42.2708,-71.11835,House,Private room,2,96
42.36485,-71.05602,Apartment,Entire home/apt,4,97
42.35791,-71.07207,Apartment,Entire home/apt,4,201
42.34686,-71.08418,Serviced apartment,Entire home/apt,2,239
42.3596,-71.06982,Apartment,Entire home/apt,4,201
42.35802,-71.06975,Apartment,Entire home/apt,4,201
42.3219,-71.1039,Apartment,Private room,2,58
42.32839,-71.0947,Other,Private room,2,57
42.35885,-71.07051,Apartment,Entire home/apt,4,201
42.35909,-71.07116,Apartment,Entire home/apt,2,180
42.35945,-71.07205,Apartment,Entire home/apt,2,180
42.33487,-71.05511,Loft,Entire home/apt,6,375
42.35928,-71.0715,Apartment,Entire home/apt,2,180
42.3575,-71.0718,Apartment,Entire home/apt,2,180
42.36595,-71.0318,Apartment,Entire home/apt,7,225
42.3102,-71.09904,House,Entire home/apt,9,389
42.37618,-71.03302,Apartment,Private room,4,99
42.34187,-71.09803,Apartment,Entire home/apt,9,225
42.2848,-71.13935,House,Private room,1,31
42.35004,-71.13191,Apartment,Private room,1,45
42.32972,-71.05659,Apartment,Entire home/apt,2,134
42.31477,-71.05693,Apartment,Entire home/apt,19,1130
42.34949,-71.08936,Apartment,Entire home/apt,2,249
42.35106,-71.13072,Apartment,Entire home/apt,2,150
42.34021,-71.08873,Apartment,Entire home/apt,5,123
42.35378,-71.06346,Apartment,Entire home/apt,3,100
42.33145,-71.10226,House,Private room,4,100
42.35135,-71.16611,Apartment,Private room,1,36
42.27887,-71.16003,House,Private room,1,55
42.29183,-71.06636,Apartment,Entire home/apt,5,104
42.37489,-71.123,Guest suite,Private room,2,49
42.35692,-71.06092,Apartment,Entire home/apt,4,349
42.35578,-71.06091,Apartment,Entire home/apt,8,681
42.35578,-71.06232,Apartment,Entire home/apt,6,428
42.38325,-71.07835,Guest suite,Entire home/apt,5,175
42.33556,-71.04857,Apartment,Entire home/apt,4,95
42.34689,-71.10397,Apartment,Entire home/apt,3,100
42.35718,-71.06109,Apartment,Entire home/apt,6,477
42.35585,-71.06257,Apartment,Entire home/apt,5,340
42.28765,-71.06371,Apartment,Private room,2,70
42.35981,-71.06282,Apartment,Entire home/apt,4,220
42.35101,-71.07742,Apartment,Entire home/apt,8,368
42.34332,-71.06344,Apartment,Entire home/apt,2,180
42.33077,-71.10942,Apartment,Private room,1,70
42.34649,-71.08871,Apartment,Private room,2,20
42.32445,-71.08581,House,Private room,1,55
42.35576,-71.06197,Apartment,Entire home/apt,6,511
42.32243,-71.09058,Townhouse,Entire home/apt,8,200
42.35082,-71.09557,Apartment,Entire home/apt,4,200
42.35695,-71.06065,Apartment,Entire home/apt,4,369
42.35682,-71.0604,Apartment,Entire home/apt,8,615
42.354,-71.14843,Apartment,Private room,1,50
42.34176,-71.0876,House,Entire home/apt,16,392
42.34207,-71.08925,Apartment,Entire home/apt,2,109
42.32402,-71.10885,Apartment,Entire home/apt,5,160
42.34716,-71.10527,Other,Entire home/apt,2,185
42.37428,-71.06138,Apartment,Entire home/apt,4,250
42.3593,-71.06227,Apartment,Entire home/apt,2,140
42.36768,-71.03744,Apartment,Private room,2,64
42.31676,-71.08539,Apartment,Private room,2,47
42.35199,-71.06521,Apartment,Entire home/apt,3,160
42.2879,-71.06386,Apartment,Entire home/apt,4,135
42.31841,-71.08132,Townhouse,Private room,4,50
42.32467,-71.05859,Apartment,Private room,2,99
42.33661,-71.02712,House,Entire home/apt,14,430
42.31186,-71.08685,Apartment,Entire home/apt,4,83
42.3748,-71.03404,Apartment,Entire home/apt,3,155
42.34518,-71.08996,Apartment,Private room,1,98
42.35387,-71.1595,House,Private room,1,38
42.35619,-71.06087,Apartment,Entire home/apt,6,451
42.35599,-71.06092,Apartment,Entire home/apt,4,335
42.35597,-71.06132,Apartment,Entire home/apt,4,369
42.35629,-71.06113,Apartment,Entire home/apt,4,331
42.35088,-71.06423,Apartment,Entire home/apt,3,170
42.34776,-71.14107,Apartment,Private room,2,55
42.27372,-71.12813,House,Private room,4,85
42.29816,-71.06891,Apartment,Private room,4,150
42.33838,-71.07881,Apartment,Entire home/apt,4,200
42.38088,-71.02384,Apartment,Private room,2,59
42.37896,-71.06514,Apartment,Entire home/apt,2,130
42.34218,-71.07429,Apartment,Entire home/apt,4,116
42.31541,-71.09031,Apartment,Private room,1,100
42.33598,-71.08021,House,Private room,1,100
42.29249,-71.05547,House,Private room,4,125
42.34774,-71.13751,Apartment,Private room,1,120
42.35154,-71.14108,Apartment,Entire home/apt,6,10
42.31804,-71.05398,House,Private room,3,45
42.31673,-71.05356,House,Private room,3,90
42.38176,-71.06898,Apartment,Entire home/apt,3,90
42.27455,-71.12775,House,Private room,2,45
42.37993,-71.03828,Townhouse,Private room,2,125
42.3506,-71.08888,Apartment,Entire home/apt,6,400
42.35605,-71.06097,Apartment,Entire home/apt,4,331
42.35628,-71.06131,Apartment,Entire home/apt,8,682
42.35727,-71.06078,Apartment,Entire home/apt,4,328
42.33428,-71.04521,House,Entire home/apt,6,500
42.35747,-71.06078,Apartment,Entire home/apt,4,402
42.31856,-71.10978,Apartment,Entire home/apt,4,145
42.34663,-71.1355,Apartment,Private room,1,75
42.37372,-71.06591,Condominium,Entire home/apt,4,395
42.35567,-71.15774,House,Entire home/apt,6,249
42.3462,-71.13671,Apartment,Private room,1,70
42.35118,-71.08287,Apartment,Private room,2,130
42.27921,-71.09796,House,Private room,4,35
42.35658,-71.0715,Apartment,Entire home/apt,2,200
42.36352,-71.0687,Apartment,Entire home/apt,3,195
42.36549,-71.06819,Apartment,Entire home/apt,3,195
42.36531,-71.06845,Apartment,Entire home/apt,3,149
42.34759,-71.13912,Apartment,Private room,2,60
42.34695,-71.0627,House,Private room,2,95
42.36349,-71.06901,Apartment,Entire home/apt,3,145
42.3634,-71.06866,Apartment,Entire home/apt,3,247
42.36336,-71.06384,Apartment,Entire home/apt,5,255
42.36285,-71.06368,Apartment,Entire home/apt,5,255
42.36473,-71.06438,Apartment,Entire home/apt,5,175
42.33466,-71.07643,Apartment,Private room,2,62
42.31069,-71.10669,Other,Private room,1,37
42.32401,-71.08415,Condominium,Private room,2,125
42.34115,-71.09727,Apartment,Entire home/apt,2,100
42.35011,-71.09089,Apartment,Entire home/apt,3,200
42.32544,-71.09637,Loft,Entire home/apt,2,145
42.31882,-71.08167,Townhouse,Private room,4,53
42.33486,-71.04108,Condominium,Entire home/apt,4,275
42.3243,-71.10715,House,Private room,2,85
42.32897,-71.11107,Apartment,Entire home/apt,5,170
42.37993,-71.04062,Condominium,Private room,2,100
42.36142,-71.13446,House,Private room,1,60
42.34662,-71.07809,Apartment,Entire home/apt,5,999
42.35348,-71.08008,Apartment,Entire home/apt,6,175
42.31923,-71.05525,Condominium,Entire home/apt,4,200
42.36803,-71.03995,Guest suite,Entire home/apt,2,75
42.36101,-71.06567,Townhouse,Private room,1,135
42.35891,-71.06971,Apartment,Entire home/apt,3,99
42.35996,-71.0641,Townhouse,Private room,1,90
42.3178,-71.10624,Apartment,Entire home/apt,2,110
42.3198,-71.05536,Condominium,Private room,2,80
42.34858,-71.06373,House,Private room,2,88
42.32226,-71.10415,Apartment,Private room,2,21
42.36404,-71.07024,Other,Entire home/apt,3,293
42.36649,-71.05312,Apartment,Entire home/apt,3,195
42.34548,-71.0707,Condominium,Entire home/apt,2,298
42.35367,-71.1499,Apartment,Entire home/apt,2,99
42.32076,-71.10567,Apartment,Private room,2,50
42.30355,-71.05994,Apartment,Entire home/apt,6,165
